query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	intersection
CD8 naive	TRUE	2.1241698779822749e-7	50	119	14	0.11764705882352941	0.28	HP:0010622	HP	Neoplasm of the skeletal system	4972	7064	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	2.781009200226331e-7	61	119	15	0.12605042016806722	0.2459016393442623	HP:0000465	HP	Webbed neck	4972	352	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rras2,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	5.12726788265271e-7	53	119	14	0.11764705882352941	0.2641509433962264	HP:0000085	HP	Horseshoe kidney	4972	78	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	6.784491540951479e-7	54	119	14	0.11764705882352941	0.25925925925925924	HP:0000980	HP	Pallor	4972	769	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.2864807570395897e-6	134	119	20	0.16806722689075632	0.14925373134328357	GO:0014069	GO:CC	postsynaptic density	4972	696	Rpl12,Rps19,Rps18,Tmem108,Rpl23,Rpl38,Rpl18a,Rps3,Rpl5,Rplp0,Rpl8,Rps14,Rps13,Rpl30,Rpl4,Rpl6,Rps25,Rpl14,mt-Nd2,Rpl7
CD8 naive	TRUE	1.5147088979424508e-6	57	119	14	0.11764705882352941	0.24561403508771928	HP:0009601	HP	Aplasia/Hypoplasia of the thumb	4972	6118	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.7066500949023522e-6	121	119	19	0.15966386554621848	0.15702479338842976	GO:0006364	GO:BP	rRNA processing	4972	2173	Rps24,Rps28,Rps19,Rps7,Rps16,Rps21,Rps6,Rpl5,Rps8,Rps17,Rps15,Rpl26,Rps14,Npm1,Rpl35a,Rps25,Rpl14,Rpl11,Rpl7
CD8 naive	TRUE	1.9570364195047623e-6	58	119	14	0.11764705882352941	0.2413793103448276	HP:0000104	HP	Renal agenesis	4972	92	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	2.1609943300579363e-6	287	119	24	0.20168067226890757	0.08362369337979095	WP:WP310	WP	mRNA processing	4972	146	Rps20,Rpl12,Rps24,Rps28,Rps7,Rps29,Rpl39,Rps9,Rpl38,Rpl32,Rps6,Rpl37,Rpl26,Rpl8,Rpl22,Rps14,Npm1,Rps4x,Rps23,Rps13,Rpl9,Rpl19,Rpl11,Rpl7
CD8 naive	TRUE	2.5684253719392965e-6	139	119	20	0.16806722689075632	0.14388489208633093	GO:0032279	GO:CC	asymmetric synapse	4972	1285	Rpl12,Rps19,Rps18,Tmem108,Rpl23,Rpl38,Rpl18a,Rps3,Rpl5,Rplp0,Rpl8,Rps14,Rps13,Rpl30,Rpl4,Rpl6,Rps25,Rpl14,mt-Nd2,Rpl7
CD8 naive	TRUE	2.8306836958469107e-6	83	119	16	0.13445378151260504	0.1927710843373494	HP:0001909	HP	Leukemia	4972	1388	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Npm1,Rpl35a,Rpl11
CD8 naive	TRUE	2.9384588953908227e-6	140	119	20	0.16806722689075632	0.14285714285714285	GO:0099572	GO:CC	postsynaptic specialization	4972	3382	Rpl12,Rps19,Rps18,Tmem108,Rpl23,Rpl38,Rpl18a,Rps3,Rpl5,Rplp0,Rpl8,Rps14,Rps13,Rpl30,Rpl4,Rpl6,Rps25,Rpl14,mt-Nd2,Rpl7
CD8 naive	TRUE	3.2152765772421413e-6	60	119	14	0.11764705882352941	0.23333333333333334	HP:0000519	HP	Developmental cataract	4972	397	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	3.83256987668965e-6	142	119	20	0.16806722689075632	0.14084507042253522	GO:0098984	GO:CC	neuron to neuron synapse	4972	3329	Rpl12,Rps19,Rps18,Tmem108,Rpl23,Rpl38,Rpl18a,Rps3,Rpl5,Rplp0,Rpl8,Rps14,Rps13,Rpl30,Rpl4,Rpl6,Rps25,Rpl14,mt-Nd2,Rpl7
CD8 naive	TRUE	6.525581992766664e-6	63	119	14	0.11764705882352941	0.2222222222222222	HP:0000782	HP	Abnormal scapula morphology	4972	610	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	7.1454681928590975e-6	131	119	19	0.15966386554621848	0.1450381679389313	GO:0016072	GO:BP	rRNA metabolic process	4972	5186	Rps24,Rps28,Rps19,Rps7,Rps16,Rps21,Rps6,Rpl5,Rps8,Rps17,Rps15,Rpl26,Rps14,Npm1,Rpl35a,Rps25,Rpl14,Rpl11,Rpl7
CD8 naive	TRUE	8.186891494571882e-6	64	119	14	0.11764705882352941	0.21875	HP:0009997	HP	Duplication of phalanx of hand	4972	6468	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	8.186891494571882e-6	64	119	14	0.11764705882352941	0.21875	HP:0001680	HP	Coarctation of aorta	4972	1222	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	8.186891494571882e-6	64	119	14	0.11764705882352941	0.21875	HP:0009142	HP	Duplication of bones involving the upper extremities	4972	5690	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	8.186891494571882e-6	64	119	14	0.11764705882352941	0.21875	HP:0004275	HP	Duplication of hand bones	4972	2978	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.1334178894799136e-5	14	119	8	0.06722689075630252	0.5714285714285714	GO:0000028	GO:BP	ribosomal small subunit assembly	4972	14	Rps28,Rps19,Rpl38,Rpsa,Rps6,Rps15,Rps14,Rps25
CD8 naive	TRUE	1.4835156900978591e-5	79	119	15	0.12605042016806722	0.189873417721519	HP:0001254	HP	Lethargy	4972	954	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,mt-Nd2,Rpl11
CD8 naive	TRUE	1.9456673501425855e-5	68	119	14	0.11764705882352941	0.20588235294117646	HP:0009602	HP	Abnormality of thumb phalanx	4972	6119	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.9456673501425855e-5	68	119	14	0.11764705882352941	0.20588235294117646	HP:0410030	HP	Cleft lip	4972	16566	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.354043123443323e-5	72	119	14	0.11764705882352941	0.19444444444444445	HP:0008551	HP	Microtia	4972	5398	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	7.292110399335401e-5	88	119	15	0.12605042016806722	0.17045454545454544	HP:0010972	HP	Anemia of inadequate production	4972	7395	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Rpl35a,Rpl11
CD8 naive	TRUE	7.691702970135025e-5	75	119	14	0.11764705882352941	0.18666666666666668	HP:0000294	HP	Low anterior hairline	4972	243	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	7.691702970135025e-5	75	119	14	0.11764705882352941	0.18666666666666668	HP:0100242	HP	Sarcoma	4972	15759	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	9.270283848158865e-5	169	119	20	0.16806722689075632	0.11834319526627218	GO:0034470	GO:BP	ncRNA processing	4972	9048	Rps24,Rps28,Rps19,Rps7,Rps16,Rps21,Rps6,Rpl5,Rps8,Rps17,Rps15,Rpl26,Rps14,Npm1,Rpl35a,Rps25,Rpl14,Tut4,Rpl11,Rpl7
CD8 naive	TRUE	1.0111257405000258e-4	90	119	15	0.12605042016806722	0.16666666666666666	HP:0100736	HP	Abnormal soft palate morphology	4972	16223	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rps23,Rpl11
CD8 naive	TRUE	1.1070203743605038e-4	77	119	14	0.11764705882352941	0.18181818181818182	HP:0008771	HP	Aplasia/Hypoplasia of the ear	4972	5511	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	1.1070203743605038e-4	77	119	14	0.11764705882352941	0.18181818181818182	HP:0008772	HP	Aplasia/Hypoplasia of the external ear	4972	5512	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	2.3697660475392472e-4	45	119	11	0.09243697478991597	0.24444444444444444	GO:0042273	GO:BP	ribosomal large subunit biogenesis	4972	10570	Rpl38,Rpl23a,Rpl5,Rplp0,Rpl26,Npm1,Rpl35a,Rpl6,Rpl14,Rpl11,Rpl7
CD8 naive	TRUE	3.9702301524019104e-4	99	119	15	0.12605042016806722	0.15151515151515152	HP:0000599	HP	Abnormality of the frontal hairline	4972	464	Satb1,Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	4.2641386831648246e-4	85	119	14	0.11764705882352941	0.16470588235294117	HP:0100542	HP	Abnormal localization of kidney	4972	16048	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	5.830964517651008e-4	87	119	14	0.11764705882352941	0.16091954022988506	HP:0007379	HP	Neoplasm of the genitourinary tract	4972	4717	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	9.099522387214429e-4	105	119	15	0.12605042016806722	0.14285714285714285	HP:0034930	HP	Digestive system neoplasm	4972	14908	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Smad7,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	9.099522387214429e-4	105	119	15	0.12605042016806722	0.14285714285714285	HP:0001875	HP	Neutropenia	4972	1357	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Npm1,Rpl35a,Rpl11
CD8 naive	TRUE	9.099522387214429e-4	105	119	15	0.12605042016806722	0.14285714285714285	HP:0007378	HP	Neoplasm of the gastrointestinal tract	4972	4716	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Smad7,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.0010355277211795547	15	119	7	0.058823529411764705	0.4666666666666667	GO:0055106	GO:MF	ubiquitin-protein transferase regulator activity	4972	8442	Rps20,Rps7,Rpl23,Rpl5,Rpl37,Rps15,Rpl11
CD8 naive	TRUE	0.0016221145394382927	143	119	17	0.14285714285714285	0.11888111888111888	HP:0004377	HP	Hematological neoplasm	4972	3065	Bcl2,Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Npm1,Rpl35a,Rpl11
CD8 naive	TRUE	0.0016322185451553798	94	119	14	0.11764705882352941	0.14893617021276595	HP:0001446	HP	Abnormality of the musculature of the upper limbs	4972	1081	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.001970533884420401	111	119	15	0.12605042016806722	0.13513513513513514	HP:0011991	HP	Abnormal neutrophil count	4972	8388	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Npm1,Rpl35a,Rpl11
CD8 naive	TRUE	0.001970533884420401	111	119	15	0.12605042016806722	0.13513513513513514	HP:0034058	HP	Abnormal fetal morphology	4972	14040	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rras2,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.002081738313146976	128	119	16	0.13445378151260504	0.125	HP:0009553	HP	Abnormality of the hairline	4972	6072	Satb1,Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rras2,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.00366798388741982	100	119	14	0.11764705882352941	0.14	HP:0008678	HP	Renal hypoplasia/aplasia	4972	5455	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.00366798388741982	100	119	14	0.11764705882352941	0.14	HP:0000501	HP	Glaucoma	4972	383	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.00474103693952805	102	119	14	0.11764705882352941	0.13725490196078433	HP:0007700	HP	Ocular anterior segment dysgenesis	4972	4918	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.004824239143315508	18	119	7	0.058823529411764705	0.3888888888888889	GO:1901798	GO:BP	positive regulation of signal transduction by p53 class mediator	4972	22621	Rps20,Rps7,Rpl23,Rpl37,Rps15,Rpl26,Rpl11
CD8 naive	TRUE	0.005377528487672257	103	119	14	0.11764705882352941	0.13592233009708737	HP:0001518	HP	Small for gestational age	4972	1119	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.00828459195031723	141	119	16	0.13445378151260504	0.11347517730496454	HP:0011361	HP	Congenital abnormal hair pattern	4972	7768	Satb1,Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rras2,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.009920512443924244	125	119	15	0.12605042016806722	0.12	HP:0001172	HP	Abnormal thumb morphology	4972	912	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rras2,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.011104485968919971	109	119	14	0.11764705882352941	0.12844036697247707	HP:0009381	HP	Short finger	4972	5910	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.011137168377488824	144	119	16	0.13445378151260504	0.1111111111111111	HP:0001874	HP	Abnormality of neutrophils	4972	1356	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Npm1,Rpl35a,Rpl11
CD8 naive	TRUE	0.01499530627434691	249	119	21	0.17647058823529413	0.08433734939759036	GO:0034660	GO:BP	ncRNA metabolic process	4972	9116	Myb,Rps24,Rps28,Rps19,Rps7,Rps16,Rps21,Rps6,Rpl5,Rps8,Rps17,Rps15,Rpl26,Rps14,Npm1,Rpl35a,Rps25,Rpl14,Tut4,Rpl11,Rpl7
CD8 naive	TRUE	0.015103878156003083	129	119	15	0.12605042016806722	0.11627906976744186	HP:0002250	HP	Abnormal large intestine morphology	4972	1659	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Smad7,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.017508022632454646	41	119	9	0.07563025210084033	0.21951219512195122	GO:1901796	GO:BP	regulation of signal transduction by p53 class mediator	4972	22619	Rps20,Rps7,Rpl23,Rpl5,Rpl37,Rps15,Rpl26,Npm1,Rpl11
CD8 naive	TRUE	0.018522312463104484	131	119	15	0.12605042016806722	0.11450381679389313	HP:0032309	HP	Abnormal granulocyte count	4972	12318	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Npm1,Rpl35a,Rpl11
CD8 naive	TRUE	0.023622795613598452	152	119	16	0.13445378151260504	0.10526315789473684	HP:0010720	HP	Abnormal hair pattern	4972	7154	Satb1,Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rras2,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.026659700313169995	193	119	18	0.15126050420168066	0.09326424870466321	HP:0011873	HP	Abnormal platelet count	4972	8271	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rpsa,Rras2,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Npm1,Rpl35a,Rpl11
CD8 naive	TRUE	0.03014664960207772	118	119	14	0.11764705882352941	0.11864406779661017	GO:0022618	GO:BP	protein-RNA complex assembly	4972	6940	Rps28,Rps19,Rpl38,Rpsa,Rps6,Rpl23a,Rpl5,Rplp0,Rps15,Rps14,Rpl6,Rpl13a,Rps25,Rpl11
CD8 naive	TRUE	0.03014664960207772	118	119	14	0.11764705882352941	0.11864406779661017	HP:0006265	HP	Aplasia/Hypoplasia of fingers	4972	4105	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,Rpl11
CD8 naive	TRUE	0.03110888299146211	195	119	18	0.15126050420168066	0.09230769230769231	HP:0011875	HP	Abnormal platelet morphology	4972	8273	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rpsa,Rras2,Rps17,Rpl26,Rpl18,Rpl8,Rps14,Npm1,Rpl35a,Rpl11
CD8 naive	TRUE	0.04032804298246786	139	119	15	0.12605042016806722	0.1079136690647482	HP:0001679	HP	Abnormal aortic morphology	4972	1221	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Dph5,Rpl35a,Rpl11
CD8 naive	TRUE	0.04032804298246786	139	119	15	0.12605042016806722	0.1079136690647482	HP:0004372	HP	Reduced consciousness/confusion	4972	3060	Rps20,Rps28,Rps19,Rps7,Rps10,Rps15a,Rps29,Rps26,Rps17,Rpl26,Rpl18,Rpl8,Rpl35a,mt-Nd2,Rpl11
CD8 naive	TRUE	0.04558420212215365	122	119	14	0.11764705882352941	0.11475409836065574	GO:0071826	GO:BP	protein-RNA complex organization	4972	17748	Rps28,Rps19,Rpl38,Rpsa,Rps6,Rpl23a,Rpl5,Rplp0,Rps15,Rps14,Rpl6,Rpl13a,Rps25,Rpl11
unassigned	TRUE	2.818097250784718e-4	80	6	5	0.8333333333333334	0.0625	GO:0030017	GO:CC	sarcomere	4972	868	Tcap,Cryab,Tnnc1,Csrp3,Neb
unassigned	TRUE	2.818097250784718e-4	80	6	5	0.8333333333333334	0.0625	HP:0003457	HP	EMG abnormality	4972	2493	Tcap,Cryab,Tnnc1,Csrp3,Neb
unassigned	TRUE	5.441308399327276e-4	91	6	5	0.8333333333333334	0.054945054945054944	GO:0030016	GO:CC	myofibril	4972	867	Tcap,Cryab,Tnnc1,Csrp3,Neb
unassigned	TRUE	5.807816888208143e-4	239	6	6	1	0.02510460251046025	GO:0061061	GO:BP	muscle structure development	4972	15930	Tcap,Cryab,Fhl1,Tnnc1,Csrp3,Neb
unassigned	TRUE	5.991461430004173e-4	28	6	4	0.6666666666666666	0.14285714285714285	HP:0100578	HP	Lipoatrophy	4972	16082	Tcap,Cryab,Tnnc1,Csrp3
unassigned	TRUE	6.774781835684736e-4	95	6	5	0.8333333333333334	0.05263157894736842	GO:0043292	GO:CC	contractile fiber	4972	1905	Tcap,Cryab,Tnnc1,Csrp3,Neb
unassigned	TRUE	0.0013004836981845658	108	6	5	0.8333333333333334	0.046296296296296294	GO:0007517	GO:BP	muscle organ development	4972	3052	Tcap,Cryab,Fhl1,Tnnc1,Csrp3
unassigned	TRUE	0.0013004836981845658	108	6	5	0.8333333333333334	0.046296296296296294	HP:0003198	HP	Myopathy	4972	2304	Tcap,Cryab,Tnnc1,Csrp3,Neb
unassigned	TRUE	0.0015640698205445162	112	6	5	0.8333333333333334	0.044642857142857144	HP:0003236	HP	Elevated circulating creatine kinase concentration	4972	2337	Tcap,Cryab,Tnnc1,Csrp3,Neb
unassigned	TRUE	0.0019517583566049513	117	6	5	0.8333333333333334	0.042735042735042736	HP:0040081	HP	Abnormal circulating creatine kinase concentration	4972	15070	Tcap,Cryab,Tnnc1,Csrp3,Neb
unassigned	TRUE	0.0019517583566049513	117	6	5	0.8333333333333334	0.042735042735042736	HP:0011021	HP	Abnormality of circulating enzyme level	4972	7439	Tcap,Cryab,Tnnc1,Csrp3,Neb
unassigned	TRUE	0.002663919854970486	40	6	4	0.6666666666666666	0.1	HP:0000982	HP	Palmoplantar keratoderma	4972	770	Tcap,Cryab,Tnnc1,Csrp3
unassigned	TRUE	0.0032605255873431657	42	6	4	0.6666666666666666	0.09523809523809523	HP:0000972	HP	Palmoplantar hyperkeratosis	4972	761	Tcap,Cryab,Tnnc1,Csrp3
unassigned	TRUE	0.0032605255873431657	42	6	4	0.6666666666666666	0.09523809523809523	HP:0010765	HP	Palmar hyperkeratosis	4972	7196	Tcap,Cryab,Tnnc1,Csrp3
unassigned	TRUE	0.0035937738505884115	43	6	4	0.6666666666666666	0.09302325581395349	HP:0007556	HP	Plantar hyperkeratosis	4972	4842	Tcap,Cryab,Tnnc1,Csrp3
unassigned	TRUE	0.004747427550623581	46	6	4	0.6666666666666666	0.08695652173913043	GO:0030018	GO:CC	Z disc	4972	869	Tcap,Cryab,Csrp3,Neb
unassigned	TRUE	0.00565711071570655	48	6	4	0.6666666666666666	0.08333333333333333	HP:0009125	HP	Lipodystrophy	4972	5676	Tcap,Cryab,Tnnc1,Csrp3
unassigned	TRUE	0.006157967557973386	49	6	4	0.6666666666666666	0.08163265306122448	GO:0031674	GO:CC	I band	4972	1191	Tcap,Cryab,Csrp3,Neb
unassigned	TRUE	0.010650700829975992	56	6	4	0.6666666666666666	0.07142857142857142	HP:0100872	HP	Abnormality of the plantar skin of foot	4972	16345	Tcap,Cryab,Tnnc1,Csrp3
unassigned	TRUE	0.011417882157411052	166	6	5	0.8333333333333334	0.030120481927710843	HP:0001638	HP	Cardiomyopathy	4972	1190	Tcap,Cryab,Tnnc1,Csrp3,Neb
unassigned	TRUE	0.01318492282662344	59	6	4	0.6666666666666666	0.06779661016949153	HP:0004308	HP	Ventricular arrhythmia	4972	3007	Tcap,Cryab,Tnnc1,Csrp3
unassigned	TRUE	0.018376850708474005	64	6	4	0.6666666666666666	0.0625	HP:0000962	HP	Hyperkeratosis	4972	751	Tcap,Cryab,Tnnc1,Csrp3
unassigned	TRUE	0.018642266514676865	183	6	5	0.8333333333333334	0.0273224043715847	HP:0001637	HP	Abnormal myocardium morphology	4972	1189	Tcap,Cryab,Tnnc1,Csrp3,Neb
unassigned	TRUE	0.019575524621389007	65	6	4	0.6666666666666666	0.06153846153846154	HP:0001644	HP	Dilated cardiomyopathy	4972	1196	Tcap,Cryab,Tnnc1,Csrp3
unassigned	TRUE	0.033004472758935886	17	6	3	0.5	0.17647058823529413	GO:0045214	GO:BP	sarcomere organization	4972	11936	Tcap,Csrp3,Neb
unassigned	TRUE	0.03544666049585664	208	6	5	0.8333333333333334	0.02403846153846154	HP:0010876	HP	Abnormal circulating protein concentration	4972	7302	Tcap,Cryab,Tnnc1,Csrp3,Neb
unassigned	TRUE	0.039587400822199664	18	6	3	0.5	0.16666666666666666	REAC:R-MMU-390522	REAC	Striated Muscle Contraction	4972	1447	Tcap,Tnnc1,Neb
unassigned	TRUE	0.04698871015735741	19	6	3	0.5	0.15789473684210525	HP:0012664	HP	Reduced left ventricular ejection fraction	4972	9050	Cryab,Tnnc1,Csrp3
unassigned	TRUE	0.04698871015735741	19	6	3	0.5	0.15789473684210525	HP:0034314	HP	Abnormal left ventricular ejection fraction	4972	14295	Cryab,Tnnc1,Csrp3
